// Custom Mob Skill Database
//
// Structure of Database:
// MobID,Dummy value (info only),State,SkillID,SkillLv,Rate,CastTime,Delay,Cancelable,Target,Condition type,Condition value,val1,val2,val3,val4,val5,Emotion,Chat
//
// RATE: the chance of the skill being casted when the condition is fulfilled (10000 = 100%).
// DELAY: the time (in milliseconds) before attempting to recast the same skill.
//
// STATE:
//	any (except dead) / idle (in standby) / walk (in movement) / dead (on killed) /
//	loot /attack / angry (like attack, except player has not attacked mob yet) /
//	chase (following target, after being attacked) / follow (following target,
//	without being attacked) / anytarget (attack+angry+chase+follow)
//
// TARGET:
//	target (current target) / self / friend / master / randomtarget (any enemy within skill's range)
//
//	The following are for ground-skills, a random target tile is selected from the specified area:
//	    around1 (3x3 area around self) / around2 (5x5 area around self) /
//	    around3 (7x7 area around self) / around4 (9x9 area around self) /
//	    around5 (3x3 area around target) / around6 (5x5 area around target) /
//	    around7 (7x7 area around target) / around8 (9x9 area around target) /
//	    around = around4
//
// CONDITION:
//	always			Unconditional (no condition value).
//	onspawn			When mob spawns/respawns (no condition value).
//	myhpltmaxrate		When mob's HP drops to the specified %.
//	myhpinrate		When mob's HP is in a certain % range (condition value = lower bound, val1 = upper bound).
//	mystatuson		If mob has the specified abnormality in status.
//	mystatusoff		If mob has ended the specified abnormality in status.
//	friendhpltmaxrate	When mob's friend's HP drops to the specified %.
//	friendhpinrate		When mob's friend's HP is in a certain % range (condition value = lower bound, val1 = upper bound).
//	friendstatuson		If friend has the specified abnormality in status.
//	friendstatusoff		If friend has ended the specified abnormality in status.
//	attackpcgt		When attack PCs become greater than specified number.
//	attackpcge		When attack PCs become greater than or equal to the specified number.
//	slavelt			When number of slaves is less than the original specified number.
//	slavele			When number of slaves is less than or equal to the original specified number.
//	closedattacked		When close range melee attacked (no condition value).
//	longrangeattacked	When long range attacked, ex. bows, guns, ranged skills (no condition value).
//	skillused		When the specified skill is used on the mob.
//	afterskill		After mob casts the specified skill.
//	casttargeted		When a target is in cast range (no condition value).
//	rudeattacked		When mob is rude attacked (no condition value).
//	mobnearbygt		When monsters in range become greater than specified number.
//	groundattacked		When mob is hit by ground targeted skill (no condition value).
//	damagedgt		When single attack deals greater damage than specified number.
//	alchemist		When mob has a special AI, is not trickcasting, and is wounded (no condition value).
//	trickcasting		Used once mob started moving through NPC_RANDOMMOVE until disabled (no condition value).
//
//	Status abnormalities specified through the statuson/statusoff system:
//	    anybad (any type of state change) / stone / freeze / stun / sleep /
//	    poison / curse / silence / confusion / blind / hiding / sight (unhidden)
//
// Note: if a negative MobID is provided, the skill will be treated as 'global':
//	-1: added for all boss types.
//	-2: added for all normal types.
//	-3: added for all mobs.


// MobID,Dummy value (info only),State,SkillID,SkillLv,Rate,CastTime,Delay,Cancelable,Target,Condition type,Condition value,val1,val2,val3,val4,val5,Emotion,Chat

// Faceworm Add
30088,Monk Errende@MO_FINGEROFFENSIVE,attack,267,3,100,0,0,yes,randomtarget,always,0,,,,,,6,
30088,imt_acolyte@NPC_ALLHEAL,idle,687,1,10000,60000,60000,yes,self,myhpltmaxrate,90,,,,,,,
30088,imt_acolyte@NPC_ALLHEAL,idle,687,1,10000,10000,10000,no,self,rudeattacked,,,,,,,,

30089,V_KATRINN@MG_FROSTDIVER,chase,15,40,10000,0,10000,yes,target,always,,,,,,,,
30089,V_KATRINN@WZ_VERMILION,chase,85,2,2000,0,10000,yes,target,always,,,,,,,,
30089,V_KATRINN@WZ_STORMGUST,chase,89,2,2000,0,10000,yes,target,always,,,,,,,,
30089,V_KATRINN@MG_SAFETYWALL,attack,12,10,1000,0,10000,no,self,always,,,,,,,,
30089,V_KATRINN@WZ_JUPITEL,attack,84,13,2000,0,10000,yes,target,always,,,,,,,,
30089,V_KATRINN@WZ_WATERBALL,attack,86,13,2000,0,10000,yes,target,always,,,,,,,,
30089,imt_mage@NPC_ALLHEAL,idle,687,1,10000,60000,60000,yes,self,myhpltmaxrate,90,,,,,,,
30089,imt_mage@NPC_ALLHEAL,idle,687,1,10000,10000,10000,no,self,rudeattacked,,,,,,,,

30090,V_EREMES@AS_CLOAKING,chase,135,1,1500,200,10000,yes,self,always,,,,,,,,
30090,V_EREMES@ASC_BREAKER,chase,379,1,4000,0,10000,yes,target,always,,,,,,,,
30090,V_EREMES@ASC_BREAKER,attack,379,1,500,0,10000,yes,target,always,,,,,,,,
30090,V_EREMES@NPC_PULSESTRIKE,attack,661,1,2500,1000,10000,no,self,always,,,,,,,,
30090,imt_thief@NPC_ALLHEAL,idle,687,1,10000,60000,60000,yes,self,myhpltmaxrate,90,,,,,,,
30090,imt_thief@NPC_ALLHEAL,idle,687,1,10000,10000,10000,no,self,rudeattacked,,,,,,,,

30091,Blacksmith Howard@BS_HAMMERFALL,chase,110,2,2000,0,5000,yes,target,always,0,,,,,,,
30091,Blacksmith Howard@BS_HAMMERFALL,attack,110,2,2000,0,5000,yes,target,always,0,,,,,,,
30091,V_HARWORD@NPC_HELMBRAKE,attack,345,5,2000,0,10000,yes,target,always,,,,,,,,
30091,V_HARWORD@NPC_ARMORBRAKE,attack,344,10,2000,0,10000,yes,target,always,,,,,,,19,
30091,imt_merchant@NPC_ALLHEAL,idle,687,1,10000,60000,60000,yes,self,myhpltmaxrate,90,,,,,,,
30091,imt_merchant@NPC_ALLHEAL,idle,687,1,10000,10000,10000,no,self,rudeattacked,,,,,,,,

30092,V_EREMES@NJ_BAKUENRYU,chase,679,10,4000,0,10000,yes,target,always,,,,,,,,
30092,V_EREMES@NJ_HYOUSYOURAKU,attack,774,20,2500,0,10000,no,self,always,,,,,,,,
30092,V_EREMES@TK_JUMPKICK,chase,421,10,4000,0,10000,yes,target,always,,,,,,,,
30092,V_EREMES@GS_DESPERADO,attack,179,10,5000,0,10000,no,self,always,,,,,,,,
30092,V_EREMES@GS_DESPERADO,attack,178,10,5000,0,10000,no,self,always,,,,,,,,
30092,V_EREMES@GS_DESPERADO,attack,181,10,5000,0,10000,no,self,always,,,,,,,,
30092,imt_extra@NPC_ALLHEAL,idle,687,1,10000,60000,60000,yes,self,myhpltmaxrate,90,,,,,,,
30092,imt_extra@NPC_ALLHEAL,idle,687,1,10000,10000,10000,no,self,rudeattacked,,,,,,,,
// Guardian

3333,Diabolic@MO_BODYRELOCATION,chase,264,1,2000,500,5000,no,target,always,0,,,,,,29,
3333,Diabolic@NPC_FIREATTACK,attack,186,2,500,500,5000,no,target,always,0,,,,,,6,
3333,Diabolic@WZ_METEOR,attack,83,3,500,1500,5000,no,target,always,0,,,,,,29,
3333,Diabolic@WZ_METEOR,chase,83,3,500,1500,5000,no,target,always,0,,,,,,29,
3333,Diabolic@MO_BODYRELOCATION,follow,264,1,2000,500,5000,no,target,always,0,,,,,,29,
3333,Diabolic@NPC_FIREATTACK,angry,186,2,500,500,5000,no,target,always,0,,,,,,6,
3333,Diabolic@WZ_METEOR,angry,83,3,500,1500,5000,no,target,always,0,,,,,,29,
3333,Diabolic@WZ_METEOR,follow,83,3,500,1500,5000,no,target,always,0,,,,,,29,
3333,Chepet@NPC_GUIDEDATTACK,attack,172,5,10000,1000,20000,no,target,always,0,,,,,,,

3334,Diabolic@MO_BODYRELOCATION,chase,264,1,2000,500,5000,no,target,always,0,,,,,,29,
3334,Diabolic@NPC_WATERATTACK,attack,186,2,500,500,5000,no,target,always,0,,,,,,6,
3334,Diabolic@WZ_STORMGUST,attack,83,3,500,1500,5000,no,target,always,0,,,,,,29,
3334,Diabolic@WZ_STORMGUST,chase,83,3,500,1500,5000,no,target,always,0,,,,,,29,
3334,Diabolic@MO_BODYRELOCATION,follow,264,1,2000,500,5000,no,target,always,0,,,,,,29,
3334,Diabolic@NPC_WATERATTACK,angry,186,2,500,500,5000,no,target,always,0,,,,,,6,
3334,Diabolic@WZ_STORMGUST,angry,83,3,500,1500,5000,no,target,always,0,,,,,,29,
3334,Diabolic@WZ_STORMGUST,follow,83,3,500,1500,5000,no,target,always,0,,,,,,29,
3334,Chepet@NPC_GUIDEDATTACK,attack,172,5,10000,1000,20000,no,target,always,0,,,,,,,

3335,Diabolic@MO_BODYRELOCATION,chase,264,1,2000,500,5000,no,target,always,0,,,,,,29,
3335,Diabolic@NPC_WINDATTACK,attack,186,2,500,500,5000,no,target,always,0,,,,,,6,
3335,Diabolic@WZ_VERMILION,attack,83,3,500,1500,5000,no,target,always,0,,,,,,29,
3335,Diabolic@WZ_VERMILION,chase,83,3,500,1500,5000,no,target,always,0,,,,,,29,
3335,Diabolic@MO_BODYRELOCATION,follow,264,1,2000,500,5000,no,target,always,0,,,,,,29,
3335,Diabolic@NPC_WINDATTACK,angry,186,2,500,500,5000,no,target,always,0,,,,,,6,
3335,Diabolic@WZ_VERMILION,angry,83,3,500,1500,5000,no,target,always,0,,,,,,29,
3335,Diabolic@WZ_VERMILION,follow,83,3,500,1500,5000,no,target,always,0,,,,,,29,
3335,Chepet@NPC_GUIDEDATTACK,attack,172,5,10000,1000,20000,no,target,always,0,,,,,,,

3336,Diabolic@MO_BODYRELOCATION,chase,264,1,2000,500,5000,no,target,always,0,,,,,,29,
3336,Diabolic@WZ_EARTHSPIKE,attack,186,2,500,500,5000,no,target,always,0,,,,,,6,
3336,Diabolic@WZ_HEAVENDRIVE,attack,83,3,500,1500,5000,yes,target,always,0,,,,,,29,
3336,Diabolic@WZ_HEAVENDRIVE,chase,83,3,500,1500,5000,yes,target,always,0,,,,,,29,
3336,Diabolic@MO_BODYRELOCATION,follow,264,1,2000,500,5000,no,target,always,0,,,,,,29,
3336,Diabolic@WZ_EARTHSPIKE,angry,186,2,500,500,5000,no,target,always,0,,,,,,6,
3336,Diabolic@WZ_HEAVENDRIVE,angry,83,3,500,1500,5000,yes,target,always,0,,,,,,29,
3333,Diabolic@WZ_HEAVENDRIVE,follow,83,3,500,1500,5000,yes,target,always,0,,,,,,29,
3336,Chepet@NPC_GUIDEDATTACK,attack,172,5,10000,1000,20000,no,target,always,0,,,,,,,

// Dev
28001,Kraken@NPC_WIDECONFUSE,chase,667,2,10000,0,10000,yes,self,myhpltmaxrate,60,,,,,,,
28001,Kraken@NPC_WIDECONFUSE,attack,667,2,10000,0,10000,yes,self,myhpltmaxrate,60,,,,,,,
28001,Kraken@SM_BASH,attack,5,10,2000,800,5000,yes,target,always,0,,,,,,,
28001,Kraken@NPC_COMBOATTACK,attack,171,2,2000,700,5000,yes,target,always,0,,,,,,,
//28001,Kraken@NPC_PULSESTRIKE,attack,661,5,2000,0,15000,yes,self,always,0,,,,,,32,
28001,Kraken@MG_FROSTDIVER,chase,15,40,2000,800,5000,no,target,always,0,,,,,,,
28001,Kraken@MG_FROSTDIVER,attack,15,40,2000,800,5000,no,target,always,0,,,,,,,
28001,Kraken@WZ_STORMGUST,chase,89,2,2000,1000,20000,no,target,always,0,,,,,,,
28001,Kraken@WZ_STORMGUST,attack,89,2,2000,1000,20000,no,target,always,0,,,,,,,
28001,Kraken@NPC_HELLJUDGEMENT,chase,662,10,10000,1000,10000,no,self,always,0,,,,,,36,
28001,Kraken@NPC_HELLJUDGEMENT,attack,662,10,10000,1000,10000,no,self,always,0,,,,,,36,
28001,Kraken@NPC_CALLSLAVE,attack,352,1,10000,0,30000,yes,self,always,0,,,,,,,
28001,Kraken@NPC_CALLSLAVE,idle,352,1,10000,0,30000,yes,self,always,0,,,,,,,
28001,Kraken@NPC_SUMMONSLAVE,attack,196,2,10000,1500,120000,no,self,slavele,1,28002,,,,,,
28001,Kraken@NPC_SUMMONSLAVE,idle,196,2,10000,1500,120000,no,self,slavele,1,28002,,,,,,
28001,Kraken@NPC_SUMMONSLAVE,idle,196,2,10000,0,0,no,self,onspawn,0,28002,,,,,,
28001,Kraken@NPC_WIDELEASH,attack,748,3,10000,0,10000,yes,target,always,0,,,,,,,
28001,Kraken@NPC_WIDELEASH,idle,748,3,10000,0,10000,yes,target,always,0,,,,,,,

28002,Kraken Leg@NPC_LICK,attack,206,3,2000,0,5000,yes,target,always,0,,,,,,6,
28002,Kraken Leg@NPC_WIDEFREEZE,idle,664,5,1000,3500,60000,no,self,always,0,,,,,,32,
28002,Kraken Leg@NPC_WIDEFREEZE,chase,664,5,1000,3500,60000,yes,self,always,0,,,,,,32,
28002,Kraken Leg@NPC_WIDEFREEZE,attack,664,5,1000,3500,60000,yes,self,always,0,,,,,,32,
28002,Kraken Leg@NPC_WIDECURSE,idle,677,5,1000,3500,60000,yes,self,always,0,,,,,,36,
28002,Kraken Leg@NPC_WIDECURSE,chase,677,5,1000,3500,60000,yes,self,always,0,,,,,,36,
28002,Kraken Leg@NPC_WIDECURSE,attack,677,5,1000,3500,60000,yes,self,always,0,,,,,,36,
28002,Kraken Leg@NPC_WIDESLEEP,idle,677,5,1000,3500,60000,yes,self,always,0,,,,,,36,
28002,Kraken Leg@NPC_WIDESLEEP,chase,677,5,1000,3500,60000,yes,self,always,0,,,,,,36,
28002,Kraken Leg@NPC_WIDESLEEP,attack,677,5,1000,3500,60000,yes,self,always,0,,,,,,36,
28002,Kraken@NPC_DRAGONFEAR,chase,659,5,10000,0,60000,no,self,always,0,,,,,,36,
28002,Kraken@NPC_DRAGONFEAR,attack,659,5,10000,0,60000,no,self,always,0,,,,,,36,


28003,Kraken@NPC_WIDECONFUSE,chase,667,2,10000,0,10000,yes,self,myhpltmaxrate,60,,,,,,,
28003,Kraken@NPC_WIDECONFUSE,attack,667,2,10000,0,10000,yes,self,myhpltmaxrate,60,,,,,,,
28003,Kraken@AC_DOUBLE,angry,46,5,2000,0,10000,no,target,always,0,,,,,,,
28003,Kraken@AC_DOUBLE,attack,46,5,2000,0,10000,no,target,always,0,,,,,,,
28003,Kraken@AC_DOUBLE,chase,46,5,2000,0,10000,no,target,always,0,,,,,,,
28003,Kraken@NPC_COMBOATTACK,attack,171,2,2000,700,5000,yes,target,always,0,,,,,,,
28003,Kraken@NPC_PULSESTRIKE,attack,661,5,2000,0,15000,yes,self,always,0,,,,,,32,
28003,Kraken@MG_FROSTDIVER,chase,15,40,2000,800,5000,no,target,always,0,,,,,,,
28003,Kraken@MG_FROSTDIVER,attack,15,40,2000,800,5000,no,target,always,0,,,,,,,
28003,Kraken@MG_FIREBALL,chase,17,40,2000,800,5000,no,target,always,0,,,,,,,
28003,Kraken@MG_FIREBALL,attack,17,40,2000,800,5000,no,target,always,0,,,,,,,
28003,Kraken@WZ_STORMGUST,chase,89,2,2000,1000,20000,no,target,always,0,,,,,,,
28003,Kraken@WZ_STORMGUST,attack,89,2,2000,1000,20000,no,target,always,0,,,,,,,
28003,Kraken@WZ_METEOR,chase,89,10,2000,1000,20000,no,target,always,0,,,,,,,
28003,Kraken@WZ_METEOR,attack,89,10,2000,1000,20000,no,target,always,0,,,,,,,
28003,Kraken@WZ_METEOR,chase,83,11,2000,1000,20000,no,target,always,0,,,,,,,
28003,Kraken@WZ_METEOR,attack,83,11,2000,1000,20000,no,target,always,0,,,,,,,
28003,Kraken@NPC_HELLJUDGEMENT,chase,662,10,10000,1000,10000,no,self,always,0,,,,,,36,
28003,Kraken@NPC_HELLJUDGEMENT,attack,662,10,10000,1000,10000,no,self,always,0,,,,,,36,
28003,Kraken@NPC_DRAGONFEAR,chase,659,3,10000,0,60000,no,self,always,0,,,,,,36,

28004,Kraken Leg@NPC_WIDEFREEZE,idle,664,3,1000,3500,60000,no,self,always,0,,,,,,32,
28004,Kraken Leg@NPC_WIDEFREEZE,chase,664,3,1000,3500,60000,yes,self,always,0,,,,,,32,
28004,Kraken Leg@NPC_WIDEFREEZE,attack,664,3,1000,3500,60000,yes,self,always,0,,,,,,32,
28004,Kraken Leg@NPC_WIDECURSE,idle,677,3,1000,3500,60000,yes,self,always,0,,,,,,36,
28004,Kraken Leg@NPC_WIDECURSE,chase,677,3,1000,3500,60000,yes,self,always,0,,,,,,36,
28004,Kraken Leg@NPC_WIDECURSE,attack,677,3,1000,3500,60000,yes,self,always,0,,,,,,36,
28004,Kraken Leg@NPC_WIDESLEEP,idle,677,3,1000,3500,60000,yes,self,always,0,,,,,,36,
28004,Kraken Leg@NPC_WIDESLEEP,chase,677,3,1000,3500,60000,yes,self,always,0,,,,,,36,
28004,Kraken Leg@NPC_WIDESLEEP,attack,677,3,1000,3500,60000,yes,self,always,0,,,,,,36,
28004,Kraken@NPC_LOCKON_LASER_ATK,chase,774,1,10000,0,10000,no,target,always,0,,,,,,,
28004,Kraken@NPC_LOCKON_LASER_ATK,attack,774,1,10000,0,10000,no,target,always,0,,,,,,,

22298,MD_PRI_DRAGON_1@NPC_DARKSTRIKE,angry,340,10,2000,0,10000,no,target,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_DARKSTRIKE,attack,340,10,2000,0,10000,no,target,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_DARKSTRIKE,chase,340,10,2000,0,10000,no,target,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_DEADLYCURSE2,angry,779,5,10000,0,20000,no,self,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_DEADLYCURSE2,attack,779,5,10000,0,20000,no,self,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_DEADLYCURSE2,chase,779,5,10000,0,20000,no,self,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@AG_DEADLY_PROJECTION,angry,5214,5,2000,0,10000,no,self,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@AG_DEADLY_PROJECTION,attack,5214,5,2000,0,10000,no,self,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@AG_DEADLY_PROJECTION,chase,5214,5,2000,0,10000,no,self,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_HOLYATTACK,angry,189,10,2000,0,10000,no,target,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_HOLYATTACK,attack,189,10,2000,0,10000,no,target,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_HOLYATTACK,chase,189,10,2000,0,10000,no,target,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_POISONATTACK,angry,188,10,2000,0,10000,no,target,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_POISONATTACK,attack,188,10,2000,0,10000,no,target,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_POISONATTACK,chase,188,10,2000,0,10000,no,target,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_WIDESOULDRAIN,angry,680,8,2000,800,10000,no,self,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_WIDESOULDRAIN,attack,680,8,2000,800,10000,no,self,always,0,,,,,,,
22298,MD_PRI_DRAGON_1@NPC_WIDESOULDRAIN,chase,680,8,2000,800,10000,no,self,always,0,,,,,,,

22297,Shadow Cross Eremes@GC_CROSSIMPACT,chase,2022,2,1000,250,10000,no,target,always,,,,,,,6,
22297,Shadow Cross Eremes@GC_CROSSIMPACT,attack,2022,2,1000,1000,10000,no,target,always,,,,,,,6,
22297,Kraken@NPC_PULSESTRIKE,attack,661,5,10000,0,5000,yes,self,always,0,,,,,,32,


3063,Warlock Kathryne@MG_FIREWALL,chase,18,10,2000,500,10000,no,target,always,,,,,,,,
3063,Warlock Kathryne@MG_SIGHT,idle,10,1,1500,0,10000,yes,self,always,,,,,,,,
3063,Warlock Kathryne@NPC_WIDEFREEZE2,attack,763,3,2000,1000,10000,no,self,always,,,,,,,,
3063,Warlock Kathryne@NPC_WIDELEASH,idle,748,5,10000,250,5000,no,self,rudeattacked,0,,,,,,30,
3063,Warlock Kathryne@WL_RECOGNIZEDSPELL,idle,2206,5,10000,250,180000,no,self,always,0,,,,,,,
3063,Warlock Kathryne@WL_TELEKINESIS_INTENSE,idle,5012,5,10000,1000,60000,no,self,always,0,,,,,,,
3063,Warlock Kathryne@WL_TETRAVORTEX,attack,2217,2,2000,1000,10000,no,target,always,,,,,,,,
3063,Warlock Kathryne@WZ_QUAGMIRE,chase,92,5,2000,500,10000,no,target,always,,,,,,,,
3063,Warlock Kathryne@WZ_SIGHTRASHER,attack,81,10,2000,500,10000,no,self,always,,,,,,,,

3064,Warlock Kathryne@MG_FIREWALL,chase,18,10,2000,500,10000,no,target,always,,,,,,,,
3064,Warlock Kathryne@MG_SIGHT,idle,10,1,1500,0,10000,yes,self,always,,,,,,,,
3064,Warlock Kathryne@NPC_WIDEFREEZE2,attack,763,3,2000,1000,10000,no,self,always,,,,,,,,
3064,Warlock Kathryne@NPC_WIDELEASH,idle,748,5,10000,250,5000,no,self,rudeattacked,0,,,,,,30,
3064,Warlock Kathryne@WL_RECOGNIZEDSPELL,idle,2206,5,10000,250,180000,no,self,always,0,,,,,,,
3064,Warlock Kathryne@WL_TELEKINESIS_INTENSE,idle,5012,5,10000,1000,60000,no,self,always,0,,,,,,,
3064,Warlock Kathryne@WL_TETRAVORTEX,attack,2217,2,2000,1000,10000,no,target,always,,,,,,,,
3064,Warlock Kathryne@WZ_QUAGMIRE,chase,92,5,2000,500,10000,no,target,always,,,,,,,,
3064,Warlock Kathryne@WZ_SIGHTRASHER,attack,81,10,2000,500,10000,no,self,always,,,,,,,,
3064,Margaretha Sorin@CD_DILECTIO_HEAL,chase,5280,9,2000,0,2000,yes,friend,friendhpltmaxrate,99,,,,,,3,
3064,Margaretha Sorin@CD_DILECTIO_HEAL,chase,5280,9,2000,0,2000,yes,self,myhpltmaxrate,99,,,,,,3,
3064,Margaretha Sorin@CD_DILECTIO_HEAL,idle,5280,9,2000,0,2000,yes,self,myhpltmaxrate,99,,,,,,3,
3064,Margaretha Sorin@CD_ARBITRIUM,attack,5273,5,1500,700,10000,no,target,always,0,,,,,,7,
3064,Margaretha Sorin@AL_DECAGI,chase,30,10,1500,0,10000,yes,target,always,,,,,,,,
3064,Margaretha Sorin@AL_INCAGI,attack,29,10,1500,0,240000,yes,self,always,,,,,,,2,
3064,Margaretha Sorin@CD_FRAMEN,attack,5284,1,1500,500,10000,no,target,always,0,,,,,,16,
3064,Margaretha Sorin@CD_PETITIO,attack,5283,1,2000,0,0,no,target,always,0,,,,,,6,
// Dev Team

2000,MD_MANHOLE4@NPC_WIDELEASH,attack,748,3,10000,0,5000,yes,target,always,0,,,,,,,
2000,Ifrit@NPC_EARTHQUAKE,chase,653,5,10000,500,20000,no,self,myhpltmaxrate,50,,,,,,,
2000,Dark Priest@MO_BODYRELOCATION,chase,264,1,10000,0,5000,yes,target,always,0,,,,,,,
2000,Satan Morocc@NPC_WIDESTUN,chase,678,5,10000,1300,180000,no,self,always,0,,,,,,,
2000,Whitesmith Harword@BS_HAMMERFALL,attack,110,10,2000,0,5000,yes,target,always,0,,,,,,,
2000,Wizard of Truth@WZ_VERMILION,chase,85,21,10000,1000,25000,no,target,always,0,,,,,,,
2000,Wizard of Truth@WZ_VERMILION,attack,85,21,10000,1000,25000,no,target,always,0,,,,,,,
2000,MD_PITAYA_BOSS@NPC_CRITICALSLASH,attack,170,1,2000,0,10000,yes,target,always,0,,,,,,,
2000,MD_PRI_RIGEL_AC@NPC_DEADLYCURSE2,angry,779,5,10000,0,20000,no,self,always,0,,,,,,,
2000,MD_PRI_RIGEL_AC@NPC_DEADLYCURSE2,attack,779,5,10000,0,20000,no,self,always,0,,,,,,,
2000,MD_PRI_RIGEL_AC@NPC_DEADLYCURSE2,chase,779,5,10000,0,20000,no,self,always,0,,,,,,,
2000,MD_PRI_RIGEL_AC@NPC_GUIDEDATTACK,angry,172,5,2000,0,10000,no,target,always,0,,,,,,,
2000,MD_PRI_RIGEL_AC@NPC_GUIDEDATTACK,attack,172,5,2000,0,10000,no,target,always,0,,,,,,,
2000,MD_PRI_RIGEL_AC@NPC_GUIDEDATTACK,chase,172,5,2000,0,10000,no,target,always,0,,,,,,,
2000,MD_PRI_RIGEL_AC@NPC_MOVE_COORDINATE,angry,755,1,2000,0,10000,no,target,always,0,,,,,,,
2000,MD_PRI_RIGEL_AC@NPC_MOVE_COORDINATE,attack,755,1,2000,0,10000,no,target,always,0,,,,,,,
2000,MD_PRI_RIGEL_AC@NPC_MOVE_COORDINATE,chase,755,1,2000,0,10000,no,target,always,0,,,,,,,
2000,MD_PRI_DRAGON_2@NPC_WIDESOULDRAIN,angry,680,8,2000,800,10000,no,self,always,0,,,,,,,
2000,MD_PRI_DRAGON_2@NPC_WIDESOULDRAIN,attack,680,8,2000,800,10000,no,self,always,0,,,,,,,
2000,MD_PRI_DRAGON_2@NPC_WIDESOULDRAIN,chase,680,8,2000,800,10000,no,self,always,0,,,,,,,
2000,Amon Ra@WZ_METEOR,idle,83,11,10000,0,0,yes,randomtarget,longrangeattacked,,,,,,,9,
2000,Amon Ra@WZ_METEOR,idle,83,11,10000,0,0,yes,randomtarget,casttargeted,,,,,,,9,
2000,Amon Ra@WZ_METEOR,attack,83,11,5000,0,3000,yes,target,always,0,,,,,,9,

// Rigiel
20582,MD_MANHOLE4@AS_CLOAKING,idle,135,3,10000,0,5000,no,self,onspawn,0,,,,,,,
20582,MD_MANHOLE4@NPC_WIDELEASH,attack,748,3,10000,0,5000,yes,target,always,0,,,,,,,

22175,MD_PRI_RIGEL_AC@AC_DOUBLE,angry,46,5,2000,0,10000,no,target,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@AC_DOUBLE,attack,46,5,2000,0,10000,no,target,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@AC_DOUBLE,chase,46,5,2000,0,10000,no,target,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@NPC_DEADLYCURSE2,angry,779,5,10000,0,20000,no,self,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@NPC_DEADLYCURSE2,attack,779,5,10000,0,20000,no,self,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@NPC_DEADLYCURSE2,chase,779,5,10000,0,20000,no,self,always,0,,,,,,,
// 22175,MD_PRI_RIGEL_AC@AG_DEADLY_PROJECTION,angry,5214,5,2000,0,10000,no,self,always,0,,,,,,,
// 22175,MD_PRI_RIGEL_AC@AG_DEADLY_PROJECTION,attack,5214,5,2000,0,10000,no,self,always,0,,,,,,,
// 22175,MD_PRI_RIGEL_AC@AG_DEADLY_PROJECTION,chase,5214,5,2000,0,10000,no,self,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@NPC_GUIDEDATTACK,angry,172,5,2000,0,10000,no,target,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@NPC_GUIDEDATTACK,attack,172,5,2000,0,10000,no,target,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@NPC_GUIDEDATTACK,chase,172,5,2000,0,10000,no,target,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@NPC_MOVE_COORDINATE,angry,755,1,2000,0,10000,no,target,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@NPC_MOVE_COORDINATE,attack,755,1,2000,0,10000,no,target,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@NPC_MOVE_COORDINATE,chase,755,1,2000,0,10000,no,target,always,0,,,,,,,
// 22175,MD_PRI_RIGEL_AC@NPC_RANDOMBREAK,attack,777,7,2000,0,10000,no,target,always,0,,,,,,,
// 22175,MD_PRI_RIGEL_AC@NPC_STRIP_SHADOW,attack,778,7,2000,0,10000,no,target,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@ABC_STRIP_SHADOW,angry,5313,1,500,0,10000,no,target,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@ABC_STRIP_SHADOW,attack,5313,1,500,0,10000,no,target,always,0,,,,,,,
22175,MD_PRI_RIGEL_AC@ABC_STRIP_SHADOW,chase,5313,1,500,0,10000,no,target,always,0,,,,,,,

22177,MD_PRI_DRAGON_1@NPC_DARKSTRIKE,angry,340,10,2000,0,10000,no,target,always,0,,,,,,,
